model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,run,overall_bias
qwen2.5:3b-instruct,29138029,-0.3,-0.4,-0.6,0.0,0.85,"The article focuses on the Swiss healthcare response to the disaster, showing a left-leaning bias in its framing and treatment of the situation.",4,-0.32499999999999996
qwen2.5:3b-instruct,29138340,-0.6,-0.8,-0.75,0.0,1.0,"The article heavily leans left in its subject, framing, and treatment biases, with Simone de Montmollin's arguments being the primary focus.",4,-0.5375
qwen2.5:3b-instruct,29139609,-0.8,-0.7,-0.9,0.0,1.0,"The article heavily focuses on the issue of minors being recruited by Russia and their involvement in sabotage activities, presenting a left-leaning perspective on the matter.",4,-0.6
qwen2.5:3b-instruct,29132309,-0.5,-0.75,-0.5,0.0,1.0,"The article focuses on the personal experiences of Nahed and Adèle, highlighting their resilience in the face of violence and hardship during the Gaza conflict.",4,-0.4375
qwen2.5:3b-instruct,29139514,0.0,0.0,0.0,0.0,0.8,"The article discusses a Swiss alarm system test and its implementation, showing no clear political bias.",4,0.0
qwen2.5:3b-instruct,29137477,0.0,-0.3,-0.1,0.0,0.85,"The article covers a variety of topics ranging from medical innovations to environmental solutions and cultural phenomena, with no clear left or right bias in its subject selection. The tone is generally neutral.",4,-0.1
qwen2.5:3b-instruct,29139808,-0.1,-0.2,-0.3,0.0,0.9,"The article focuses on a technological advancement in graffiti research and its application to historical artifacts, with no clear political bias present.",4,-0.15000000000000002
gemma3:4b,29134931,0.2,0.3,0.1,0.0,0.8,"The article primarily focuses on a natural disaster and its consequences, presenting a factual account. There's a slight leaning towards highlighting the government's response and the potential for long-term issues with compensation, suggesting a critical perspective. The inclusion of a government official's visit adds a layer of political context.",4,0.15
gemma3:4b,29138341,0.1,0.2,0.3,0.2,0.8,"The article focuses on a specific incident (an unspecified fire) and the subsequent financial support provided by the Swiss government. It presents a neutral framing of the situation, highlighting both the challenges and the solutions. The inclusion of quotes from individuals affected and officials involved offers a balanced perspective.",4,0.2
gemma3:4b,29137551,0.2,0.3,0.1,0.0,0.7,"The article focuses on Swiss diplomatic efforts to mediate in the Ukraine conflict, highlighting the role of the OSCE. It presents a neutral account of discussions between Swiss and Ukrainian officials, as well as planned meetings with Russian counterparts. The piece acknowledges the OSCE's historical role and its current marginalization, presenting a balanced view of the situation.",4,0.15
gemma3:4b,29139880,0.2,0.3,0.1,-0.3,0.8,"The article presents both Ukrainian and Russian perspectives on the ongoing negotiations. It highlights Ukrainian demands regarding the Donbass region and the Zaporizhzhia nuclear plant, while Russia emphasizes its continued military operations contingent on Ukrainian troop withdrawal. The inclusion of US involvement suggests a neutral framing, but the emphasis on Russian conditions leans slightly towards a critical perspective.",4,0.075
gemma3:4b,29130526,0.0,0.2,0.3,0.0,0.8,"This article reports on a food safety inspection regarding pesticide residue levels in Swiss fruits and vegetables. The framing focuses on exceeding legal limits, presenting a concern about food safety. The treatment is neutral, simply reporting the findings of the inspection.",4,0.125
gemma3:4b,29136599,0.3,0.2,0.7,-0.2,0.8,"The article primarily focuses on the humanitarian crisis in Gaza and the restrictions imposed by Israel, presenting a largely sympathetic view of the Palestinian situation. It highlights the need for aid access and the suffering of civilians, while acknowledging Israel's actions. The inclusion of a Hamas-controlled health ministry adds a layer of complexity, but the overall tone leans towards criticizing Israeli restrictions.",4,0.25
gemma3:4b,29137324,0.6,0.8,0.7,0.0,0.85,"The article heavily favors the left-leaning Green Party's perspective on climate action, framing the initiative as a necessary and beneficial investment. It highlights the urgency of the situation and criticizes the current federal government's policies. The focus is consistently on the positive outcomes and potential solutions proposed by Lisa Mazzone.",4,0.5249999999999999
gemma3:4b,29137930,0.0,0.1,0.0,0.0,0.8,"The article focuses on a paleontological discovery, presenting scientific findings objectively. There's a slight positive framing towards scientific exploration and the value of fossil discoveries. The inclusion of an expert quote adds credibility without leaning towards a particular political viewpoint.",4,0.025
gemma3:4b,29125285,0.2,0.3,0.1,0.0,0.7,"The article focuses on Zurich's climate efforts and challenges, highlighting the complexities of emissions, particularly those related to consumption and travel. It presents data and analysis regarding the city's emissions and compares them to other cities and countries. The piece leans slightly towards a concern about global consumption patterns rather than solely focusing on local actions.",4,0.15
gemma3:4b,29137608,0.0,0.3,0.2,0.0,0.8,"The article focuses on a scientific project – the deployment of autonomous underwater vehicles – with a neutral subject matter. The framing leans slightly towards highlighting the importance of oceanographic data for climate research and strategic applications. While acknowledging challenges in funding, the overall tone is informative and objective.",4,0.125
gemma3:4b,29134900,-0.6,0.3,0.8,0.7,0.8,"The article heavily focuses on the dire humanitarian situation in Gaza, presenting a predominantly left-leaning perspective by highlighting the ongoing conflict, Israeli restrictions on aid, and the suffering of the civilian population. The voices of those directly experiencing the crisis – Rami Abou Jamous, Carl Skau, and Layla Salma – reinforce this narrative. While acknowledging Trump's plan, the article primarily frames it negatively, emphasizing its lack of consideration for the Gazan people and the obstacles to humanitarian access.",4,0.3
gemma3:4b,29133473,0.0,0.1,0.1,0.0,0.8,"The article focuses on a legal investigation related to a fire incident. It presents the facts of the case and the legal proceedings without explicitly taking a political stance. The framing is relatively neutral, detailing the investigation and the municipality's response.",4,0.05
gemma3:4b,29132722,0.3,0.2,0.4,0.1,0.7,"The article primarily discusses Swiss political initiatives, particularly regarding the SSR (Swiss Broadcasting Corporation) redevance, a climate fund, and the introduction of individual income taxation. It demonstrates a left-leaning framing by highlighting opposition to the SSR redevance from traditional and center-right parties, emphasizing concerns about centralization and regional impact. The treatment is noticeably favorable to the left-leaning parties and initiatives, showcasing their support and framing their arguments. The article also notes demographic differences in support, with younger and female voters more likely to support certain initiatives.",4,0.25
gemma3:4b,28980688,0.1,0.2,0.3,0.4,0.8,"The article presents a largely positive view of Swiss-Iraqi economic relations, highlighting investment opportunities and the benefits of Swiss expertise. It features perspectives from both Swiss and Iraqi business leaders, emphasizing the stability of Iraq and the potential for Swiss companies to contribute to the country's reconstruction. The article acknowledges geopolitical risks but ultimately frames the situation as promising.",4,0.25
gemma3:4b,29138895,0.3,0.6,0.7,0.2,0.8,"The article primarily focuses on worker health and economic concerns, presenting a critique of current labor practices and policies. The framing leans slightly left, emphasizing worker struggles and advocating for increased protections and social support. The USS leadership's commentary reinforces this perspective.",4,0.44999999999999996
gemma3:4b,29137468,0.0,0.1,0.0,0.0,0.8,"The article reports on a police investigation related to a fire in Crans-Montana. It details the questioning of a firefighter, David Vocat, and draws parallels to a previous case involving the Moretti couple. The framing is neutral, focusing on the investigative process and legal considerations.",4,0.025
gemma3:4b,29138628,0.6,0.4,0.3,-0.4,0.8,"The article focuses on renewable energy and energy sovereignty, reflecting a left-leaning approach to environmental policy. While acknowledging some right-leaning concerns, the framing primarily highlights opposition from groups like Ensemble à Gauche and the UDC, suggesting a more critical perspective. The reporteur, a PLR member, is presented as largely supportive, but with internal divisions within the party.",4,0.225
gemma3:4b,29132483,0.2,0.3,0.3,0.0,0.8,"The article focuses on Lidl's climate strategy and its positive ranking compared to other supermarkets. It highlights Lidl's ambitious route and support for suppliers, presenting a favorable view of the company's actions. The comparison to lagging Swiss supermarkets adds a contrasting perspective, but the overall tone is supportive of proactive climate initiatives.",4,0.2
